pitcher_id,pitch_type_name,pitches_thrown,pitcher_break_z,pitcher_break_x,spin_rate,active_spin,diff_clock_label,release_speed,movement_inches
677651,FF,708,35.8,4.936158192090396,2310.0,0.9184261417122837,-0H 15M,94.0,18.5
607644,FF,708,35.8,4.936158192090396,2502.0,0.9471633742927364, 0H 00M,93.9,19.9
605400,FF,708,35.8,4.936158192090396,2176.0,0.9756959003029866,-0H 15M,92.8,19.4
450203,CU,708,35.8,4.936158192090396,2886.0,0.7863658370976186, 0H 00M,78.2,22.1
669373,FF,708,35.8,4.936158192090396,2421.0,0.9761528234910776, 0H 00M,94.4,20.2
664285,SI,708,35.8,4.936158192090396,2257.0,0.7035673324577914,-1H 00M,93.1,14.1
608344,FF,708,35.8,4.936158192090396,1978.0,0.986068584867492,+0H 15M,92.8,18.4
593958,FF,708,35.8,4.936158192090396,2176.0,0.834658490439934,+0H 15M,92.6,16.0
450203,FF,708,35.8,4.936158192090396,2348.0,0.8563171990492199,-0H 30M,93.4,17.6
621076,FF,708,35.8,4.936158192090396,2055.0,0.9230627252260764, 0H 00M,94.6,16.9
664299,FF,708,35.8,4.936158192090396,2363.0,0.928096272324126, 0H 00M,92.2,19.0
592332,FS,708,35.8,4.936158192090396,1595.0,0.759984789544932,+1H 15M,84.0,13.7
543766,FC,708,35.8,4.936158192090396,2388.0,0.521871896894062,-1H 00M,92.6,10.0
594835,SI,708,35.8,4.936158192090396,2175.0,0.9924958586811006,-0H 15M,88.2,20.1
656605,FF,708,35.8,4.936158192090396,2333.0,0.905595186916576,-0H 15M,94.0,17.7
458681,FF,708,35.8,4.936158192090396,2495.0,0.7857708932316259,-0H 15M,94.0,16.5
571578,SL,708,35.8,4.936158192090396,2242.0,0.2154355702209503,-0H 15M,79.2,4.6
425794,CU,708,35.8,4.936158192090396,2791.0,0.9681176692884436, 0H 00M,73.5,24.8
572971,SI,708,35.8,4.936158192090396,2055.0,0.7526119162913999,-1H 15M,87.2,14.4
425844,FF,708,35.8,4.936158192090396,2333.0,0.7837659571472367,-0H 15M,88.1,16.8
666120,FF,708,35.8,4.936158192090396,2041.0,0.9961558440525184, 0H 00M,94.1,18.6
543606,FF,708,35.8,4.936158192090396,2259.0,0.9766134320034418,+0H 15M,92.9,19.0
622072,SI,708,35.8,4.936158192090396,2213.0,0.9759863115894744,+0H 30M,91.3,18.8
607200,SI,708,35.8,4.936158192090396,1836.0,0.775096120840769,+1H 00M,93.4,13.8
669211,FF,708,35.8,4.936158192090396,2391.0,0.9857649626571704,+0H 15M,91.9,20.9
592767,FF,708,35.8,4.936158192090396,2282.0,0.9846369665203364,+0H 15M,93.7,18.8
642232,FC,708,35.8,4.936158192090396,2179.0,0.4300791595594698,+1H 15M,82.9,7.9
608331,FF,708,35.8,4.936158192090396,2122.0,0.7042958196000126,+0H 15M,93.1,10.8
641540,SI,708,35.8,4.936158192090396,2088.0,0.8294470966826414,+1H 00M,91.9,16.6
592761,FF,708,35.8,4.936158192090396,2503.0,0.9953881174587652,+0H 15M,92.1,21.3
502043,SI,708,35.8,4.936158192090396,2124.0,0.8660030651037317,+0H 45M,92.1,18.8
592662,SL,708,35.8,4.936158192090396,2380.0,0.3330253224800659,+0H 45M,86.6,6.5
592351,SL,708,35.8,4.936158192090396,2373.0,0.3151211108238536,-0H 45M,86.3,4.6
663465,FF,708,35.8,4.936158192090396,2174.0,0.9473712219288176, 0H 00M,91.5,18.2
622491,CH,708,35.8,4.936158192090396,1918.0,0.9040395128729248,+0H 45M,88.2,17.4
502179,FF,708,35.8,4.936158192090396,2178.0,0.9228685631023248,-0H 15M,90.3,18.4
628711,CU,708,35.8,4.936158192090396,2876.0,0.4972318682123088,-0H 30M,80.9,17.8
542881,FF,708,35.8,4.936158192090396,2341.0,0.9926295265316472,+0H 15M,90.3,20.1
621121,SI,708,35.8,4.936158192090396,2083.0,0.7942442782281277,+1H 00M,93.9,16.8
547943,FF,708,35.8,4.936158192090396,1995.0,0.9652856071190656,+0H 15M,89.8,16.2
608337,CH,708,35.8,4.936158192090396,1407.0,0.9900525847146772, 0H 00M,80.9,15.1
448179,CU,708,35.8,4.936158192090396,2843.0,0.9319692640212264, 0H 00M,72.7,25.8
605540,FF,708,35.8,4.936158192090396,2464.0,0.8885746504238035,-0H 15M,96.6,18.1
506433,FC,708,35.8,4.936158192090396,2769.0,0.3594699797969979,-1H 15M,87.0,7.7
453562,SI,708,35.8,4.936158192090396,2098.0,0.8575038850021152,+1H 00M,92.0,18.6
621244,CU,708,35.8,4.936158192090396,2357.0,0.4923769972241865,+0H 45M,83.4,16.1
501381,FF,708,35.8,4.936158192090396,1946.0,0.91334193428367,-0H 15M,92.0,15.9
668676,FF,708,35.8,4.936158192090396,2084.0,0.9837666544257144,-0H 15M,92.8,18.2
579328,FF,708,35.8,4.936158192090396,2167.0,0.9697792127310984,+0H 15M,95.0,19.1
543101,SL,708,35.8,4.936158192090396,2209.0,0.3520837667009369,-1H 15M,86.2,5.8
656302,SL,708,35.8,4.936158192090396,2790.0,0.5105887479295897, 0H 00M,85.0,9.7
676840,SI,708,35.8,4.936158192090396,2044.0,0.9431381088611293,+0H 45M,93.3,18.1
592836,FF,708,35.8,4.936158192090396,2144.0,0.9722148572870368,-0H 15M,93.2,19.2
622491,FF,708,35.8,4.936158192090396,2206.0,0.9084001769360142,-0H 15M,97.4,16.5
621244,SI,708,35.8,4.936158192090396,2134.0,0.9763361328040956,+0H 30M,94.0,19.1
592767,CU,708,35.8,4.936158192090396,2220.0,0.377873672736259,+0H 45M,80.0,7.0
664353,FF,708,35.8,4.936158192090396,2216.0,0.9882960676416784, 0H 00M,93.1,20.5
656731,FF,708,35.8,4.936158192090396,2154.0,0.9649410279336234,-0H 15M,94.6,18.5
579328,FC,708,35.8,4.936158192090396,2272.0,0.5861210825970808,+0H 45M,92.1,8.5
660271,FF,708,35.8,4.936158192090396,2125.0,0.7563292762987909,-0H 30M,93.3,14.3
593423,SI,708,35.8,4.936158192090396,2280.0,0.9116182571611888,+0H 45M,95.7,20.4
608718,FF,708,35.8,4.936158192090396,2161.0,0.6622508549777877,+0H 45M,85.3,11.8
593423,FF,708,35.8,4.936158192090396,2394.0,0.915615014344502,-0H 15M,95.9,19.0
592826,FF,708,35.8,4.936158192090396,2435.0,0.8927025787056492,-0H 15M,93.8,19.5
645261,SI,708,35.8,4.936158192090396,2373.0,0.8857092741663839,+0H 45M,96.2,19.2
663903,SL,708,35.8,4.936158192090396,2388.0,0.3473058756063165,-0H 45M,83.1,6.4
661269,FF,708,35.8,4.936158192090396,2167.0,0.9169391453659116,-0H 15M,93.2,17.8
425794,SI,708,35.8,4.936158192090396,2194.0,0.7936621479766813,+1H 00M,89.3,16.5
477132,SL,708,35.8,4.936158192090396,2681.0,0.4873856677787776,+0H 15M,87.9,8.9
548389,FF,708,35.8,4.936158192090396,2282.0,0.926567296291702,-0H 15M,91.7,18.4
641927,FF,708,35.8,4.936158192090396,2178.0,0.8708696012514796, 0H 00M,92.3,16.6
643338,FF,708,35.8,4.936158192090396,2475.0,0.9133691894490408,-0H 15M,95.5,19.1
641816,SL,708,35.8,4.936158192090396,2673.0,0.2836346858983096,-0H 45M,87.0,5.5
605135,SI,708,35.8,4.936158192090396,2104.0,0.901352050349816,+1H 00M,92.6,19.8
605200,CH,708,35.8,4.936158192090396,1719.0,0.9861767769650474, 0H 00M,79.4,16.6
613534,SL,708,35.8,4.936158192090396,2849.0,0.3397391271526089,+0H 45M,86.9,9.1
657277,SI,708,35.8,4.936158192090396,1986.0,0.8600833890148835,+0H 45M,91.6,19.1
621219,SI,708,35.8,4.936158192090396,2175.0,0.8664909395312744,+0H 45M,89.9,18.0
641778,FF,708,35.8,4.936158192090396,2214.0,0.9782000385502077, 0H 00M,91.5,19.2
640448,SI,708,35.8,4.936158192090396,1915.0,0.9955222610496104, 0H 00M,95.0,18.2
623167,FC,708,35.8,4.936158192090396,2299.0,0.5391834782057143,-0H 45M,89.1,8.3
672715,FF,708,35.8,4.936158192090396,2471.0,0.8321901356749338, 0H 00M,96.7,16.4
615698,SI,708,35.8,4.936158192090396,2156.0,0.95150460483248,+0H 30M,94.9,18.9
641745,SL,708,35.8,4.936158192090396,2595.0,0.4529380306506708,-1H 00M,84.6,9.9
605397,SL,708,35.8,4.936158192090396,2679.0,0.572827364819252,+0H 45M,82.5,14.7
593144,FF,708,35.8,4.936158192090396,2551.0,0.9747277564623732, 0H 00M,92.9,20.4
642203,FF,708,35.8,4.936158192090396,2398.0,0.8285101376628653,-0H 15M,94.5,18.1
621237,SI,708,35.8,4.936158192090396,2076.0,0.8453752011062474,-1H 00M,96.9,16.5
621244,FF,708,35.8,4.936158192090396,2189.0,0.963280500446601,-0H 15M,94.5,18.5
570632,SI,708,35.8,4.936158192090396,2177.0,0.9098023896153378,+0H 45M,95.3,17.6
605400,CU,708,35.8,4.936158192090396,2504.0,0.8642092161706886, 0H 00M,78.6,20.5
672578,FF,708,35.8,4.936158192090396,2373.0,0.9507543357571486,-0H 15M,96.2,19.0
663556,FF,708,35.8,4.936158192090396,2256.0,0.9677439220899676, 0H 00M,96.4,19.2
554430,SL,708,35.8,4.936158192090396,2417.0,0.2723803046295295,-1H 45M,89.8,5.5
605452,SI,708,35.8,4.936158192090396,2087.0,0.8364710143648421,+1H 00M,93.5,17.7
459429,FF,708,35.8,4.936158192090396,2259.0,0.9852151127007192,+0H 15M,94.9,18.8
518516,FC,708,35.8,4.936158192090396,2513.0,0.4231486579637777,+1H 00M,83.6,7.8
571578,SI,708,35.8,4.936158192090396,2094.0,0.8595505981578826,-0H 45M,90.2,18.3
656876,FF,708,35.8,4.936158192090396,2454.0,0.933034714457894, 0H 00M,97.6,18.7
621368,FF,708,35.8,4.936158192090396,2277.0,0.9164311042844452,+0H 15M,95.0,18.2
572971,CH,708,35.8,4.936158192090396,1664.0,0.902340588818238,-1H 00M,78.6,15.9
640470,SL,708,35.8,4.936158192090396,2804.0,0.3680492134622577,+0H 15M,85.3,9.6
517008,FC,708,35.8,4.936158192090396,2160.0,0.421538417254406,-1H 15M,89.4,6.9
605347,SI,708,35.8,4.936158192090396,1879.0,0.960314553889108,+0H 45M,93.5,19.2
458681,FC,708,35.8,4.936158192090396,2599.0,0.3991583282965026,-0H 45M,89.4,6.8
518876,FF,708,35.8,4.936158192090396,2436.0,0.7878513128896255,-0H 15M,92.1,16.7
543294,CH,708,35.8,4.936158192090396,2064.0,0.8211402293436988,+0H 15M,79.7,16.0
476595,FC,708,35.8,4.936158192090396,2554.0,0.4385012818741172,+0H 45M,88.3,8.3
571578,FF,708,35.8,4.936158192090396,2159.0,0.8813932441582851, 0H 00M,90.2,16.7
622608,SL,708,35.8,4.936158192090396,2204.0,0.3870285675389698,-1H 30M,86.4,5.8
656546,FF,708,35.8,4.936158192090396,2428.0,0.9931048411245976, 0H 00M,94.5,17.9
521230,FF,708,35.8,4.936158192090396,2441.0,0.9844628880832654, 0H 00M,96.0,21.0
518774,FF,708,35.8,4.936158192090396,2131.0,0.9863256256486362, 0H 00M,94.1,17.4
592346,FF,708,35.8,4.936158192090396,2361.0,0.6976453949493764,-0H 15M,92.4,9.8
640444,FF,708,35.8,4.936158192090396,2274.0,0.8341345115535174,-0H 15M,91.5,16.9
596295,FF,708,35.8,4.936158192090396,2131.0,0.993751696396872,+0H 15M,92.4,19.0
554431,FF,708,35.8,4.936158192090396,2359.0,0.8605597081780392,+0H 15M,94.3,17.6
622491,SI,708,35.8,4.936158192090396,2082.0,0.9106065097721092,+0H 45M,97.5,19.1
605540,SI,708,35.8,4.936158192090396,2371.0,0.8919963755757101,+0H 45M,96.3,19.3
608566,SL,708,35.8,4.936158192090396,2382.0,0.2274941328769165,-1H 00M,87.9,3.8
518516,FF,708,35.8,4.936158192090396,2426.0,0.8330959499797357,+0H 15M,88.4,17.8
645261,SL,708,35.8,4.936158192090396,2400.0,0.1606560266179071, 0H 00M,87.3,3.7
676596,SI,708,35.8,4.936158192090396,1863.0,0.910918494784042,-0H 45M,90.5,19.6
592866,FF,708,35.8,4.936158192090396,2277.0,0.7475770708571815,-0H 15M,91.5,13.2
453178,FF,708,35.8,4.936158192090396,2417.0,0.938688266553765,-0H 15M,93.4,18.0
452657,FF,708,35.8,4.936158192090396,2224.0,0.8234397436624887,+0H 15M,89.3,16.3
624133,SI,708,35.8,4.936158192090396,1938.0,0.8322805687405598,-1H 15M,91.0,18.2
607231,SI,708,35.8,4.936158192090396,2466.0,0.9551499965979228,+0H 30M,94.0,19.9
547942,FF,708,35.8,4.936158192090396,2158.0,0.8365326868962242,+0H 15M,89.8,14.8
645261,CH,708,35.8,4.936158192090396,1984.0,0.8727205616223838,+1H 00M,90.1,17.5
640455,CH,708,35.8,4.936158192090396,1102.0,0.8396762359358951,-0H 30M,82.5,7.8
656629,FF,708,35.8,4.936158192090396,2585.0,0.963497912843671, 0H 00M,97.3,20.8
663986,FF,708,35.8,4.936158192090396,2377.0,0.8769803254963444,-0H 15M,96.2,16.8
661403,FC,708,35.8,4.936158192090396,2579.0,0.5886729995981308,-0H 30M,100.2,10.6
621121,SL,708,35.8,4.936158192090396,2797.0,0.4317934304758195,+1H 00M,86.0,15.0
660623,SL,708,35.8,4.936158192090396,2298.0,0.1764924397661526,-1H 45M,86.0,3.5
608379,FF,708,35.8,4.936158192090396,2126.0,0.9779100267917328, 0H 00M,93.6,18.1
605538,SL,708,35.8,4.936158192090396,2562.0,0.32144998446483,+1H 00M,81.3,12.4
519043,FF,708,35.8,4.936158192090396,2279.0,0.9825331540556096, 0H 00M,92.4,19.9
489119,CH,708,35.8,4.936158192090396,1837.0,0.8482710671239727,-1H 00M,82.1,16.0
594798,FF,708,35.8,4.936158192090396,2484.0,0.8904056956545257,-0H 15M,98.6,17.9
572955,CU,708,35.8,4.936158192090396,2976.0,0.5918454566858302,+0H 45M,84.7,15.4
542881,FC,708,35.8,4.936158192090396,2524.0,0.4792331086085873,+1H 00M,85.0,9.2
448281,FF,708,35.8,4.936158192090396,2177.0,0.9715550948480418,+0H 15M,90.7,18.9
641745,FF,708,35.8,4.936158192090396,2367.0,0.6531679488803533,-0H 45M,92.8,12.7
605397,CU,708,35.8,4.936158192090396,2711.0,0.7539093848724078,-0H 15M,80.9,18.9
642232,CH,708,35.8,4.936158192090396,1977.0,0.948111479204514,+0H 15M,78.5,18.1
592773,FF,708,35.8,4.936158192090396,2317.0,0.9936000608879428, 0H 00M,95.9,20.0
677960,FF,708,35.8,4.936158192090396,2061.0,0.9885546378965396,+0H 15M,94.0,18.0
621121,CU,708,35.8,4.936158192090396,2787.0,0.7153987777517641, 0H 00M,83.4,18.1
622072,SL,708,35.8,4.936158192090396,2218.0,0.143388674529445, 0H 00M,84.7,2.8
543101,FF,708,35.8,4.936158192090396,2227.0,0.9256520530807104,-0H 15M,94.9,17.8
607192,FF,708,35.8,4.936158192090396,2417.0,0.7948257883418591,-0H 15M,96.9,17.0
543475,SL,708,35.8,4.936158192090396,2369.0,0.348878351344895,-1H 00M,85.6,6.0
596133,FF,708,35.8,4.936158192090396,2470.0,0.978673830070233, 0H 00M,94.0,19.5
669212,FF,708,35.8,4.936158192090396,2223.0,0.9908990583766114, 0H 00M,90.5,20.4
675916,FF,708,35.8,4.936158192090396,2403.0,0.9869592533206236, 0H 00M,95.5,20.8
663554,FF,708,35.8,4.936158192090396,2240.0,0.918080405993688,-0H 15M,93.7,18.1
547943,FC,708,35.8,4.936158192090396,2022.0,0.4811538110173706,+1H 15M,85.5,6.5
622503,CH,708,35.8,4.936158192090396,1561.0,0.7431371532256278,+0H 45M,81.3,13.3
547943,CH,708,35.8,4.936158192090396,1479.0,0.9935286084048984,-0H 15M,79.6,14.9
656427,FF,708,35.8,4.936158192090396,2196.0,0.8464517343200869,-0H 15M,94.0,15.7
641745,SI,708,35.8,4.936158192090396,2176.0,0.7328008611117329,+1H 15M,92.3,12.8
656954,SI,708,35.8,4.936158192090396,1941.0,0.8746109150739882,-0H 45M,91.8,17.6
666120,CH,708,35.8,4.936158192090396,1705.0,0.9817327992441258,+0H 15M,87.4,15.7
593423,FS,708,35.8,4.936158192090396,1644.0,0.803498385615679,+1H 00M,86.5,13.9
663556,SL,708,35.8,4.936158192090396,2398.0,0.2275229682978327,+1H 15M,89.1,5.0
456501,FF,708,35.8,4.936158192090396,2224.0,0.8963474300876223,-0H 15M,91.4,18.0
663460,CH,708,35.8,4.936158192090396,1715.0,0.9895011776017508, 0H 00M,79.7,16.1
425794,FC,708,35.8,4.936158192090396,2366.0,0.4849074453761947,-1H 00M,85.0,8.3
543507,FF,708,35.8,4.936158192090396,2399.0,0.883776045714338,-0H 15M,96.3,17.7
621107,SI,708,35.8,4.936158192090396,2085.0,0.8849098916968262,+0H 45M,93.7,18.9
641941,FF,708,35.8,4.936158192090396,2442.0,0.9009799033565,-0H 30M,94.5,17.9
547942,SL,708,35.8,4.936158192090396,2163.0,0.3473409521904583,+1H 00M,83.2,6.1
474463,SI,708,35.8,4.936158192090396,1951.0,0.9500970700705206,-0H 45M,89.7,18.5
666201,FF,708,35.8,4.936158192090396,2349.0,0.779373781724789,-0H 15M,93.7,16.0
645261,FF,708,35.8,4.936158192090396,2320.0,0.8939842131469404,-0H 15M,96.9,17.8
502171,SI,708,35.8,4.936158192090396,2086.0,0.9728671442872788,+0H 30M,92.5,19.7
608717,FF,708,35.8,4.936158192090396,2638.0,0.7072471768918327,-0H 15M,93.2,15.6
664141,SL,708,35.8,4.936158192090396,2633.0,0.1968334560300732,-0H 30M,87.5,3.0
572971,FC,708,35.8,4.936158192090396,2197.0,0.3914761597783533,+0H 45M,84.8,7.8
608716,FF,708,35.8,4.936158192090396,2364.0,0.9713383689059756, 0H 00M,94.0,20.4
608032,FF,708,35.8,4.936158192090396,2159.0,0.9909863259863428,-0H 15M,96.9,17.2
641771,SL,708,35.8,4.936158192090396,2528.0,0.3054993590087105,-0H 45M,87.7,4.9
477132,FF,708,35.8,4.936158192090396,2503.0,0.8924334977339455,+0H 15M,91.6,19.0
605280,SI,708,35.8,4.936158192090396,2215.0,0.7660130548904451,+1H 15M,96.1,16.8
545333,FF,708,35.8,4.936158192090396,2789.0,0.9382166350754332, 0H 00M,93.5,21.7
663554,SL,708,35.8,4.936158192090396,2241.0,0.2859207816387988,-1H 00M,85.9,4.8
453343,FC,708,35.8,4.936158192090396,2353.0,0.6088462907620339,-0H 30M,91.9,9.3
543037,SL,708,35.8,4.936158192090396,2582.0,0.3099889608415789,-1H 15M,88.7,6.5
608331,CU,708,35.8,4.936158192090396,2783.0,0.9199305101097772, 0H 00M,74.3,23.8
592314,FF,708,35.8,4.936158192090396,2137.0,0.9402238756469732, 0H 00M,90.9,20.2
571521,FF,708,35.8,4.936158192090396,2223.0,0.9289045891674454, 0H 00M,95.1,17.8
543243,SI,708,35.8,4.936158192090396,2420.0,0.7448337666146475,+1H 00M,92.9,16.5
628317,SL,708,35.8,4.936158192090396,2513.0,0.1853783950882697,+0H 30M,82.9,7.6
606149,FF,708,35.8,4.936158192090396,2383.0,0.99244133680198, 0H 00M,93.7,19.6
601713,CU,708,35.8,4.936158192090396,2611.0,0.7601113931082424,-0H 15M,79.7,18.4
641482,FF,708,35.8,4.936158192090396,2158.0,0.927783404493324,+0H 30M,88.2,18.4
570663,FF,708,35.8,4.936158192090396,2325.0,0.984518470559852,-0H 15M,95.4,20.1
623149,FF,708,35.8,4.936158192090396,2336.0,0.8830809847225461,-0H 30M,91.7,17.2
641394,FF,708,35.8,4.936158192090396,2249.0,0.8708895294110328, 0H 00M,96.9,17.2
664285,CU,708,35.8,4.936158192090396,3009.0,0.7645384490799545,+0H 15M,80.6,21.5
605447,FF,708,35.8,4.936158192090396,2334.0,0.9109156230012008, 0H 00M,96.5,18.0
542881,CH,708,35.8,4.936158192090396,1967.0,0.961293309694807,+0H 15M,80.9,18.1
660761,FF,708,35.8,4.936158192090396,2214.0,0.8642968790654997,+0H 15M,93.4,16.5
643377,FF,708,35.8,4.936158192090396,2307.0,0.9738972147780414,-0H 15M,92.6,19.9
572070,SL,708,35.8,4.936158192090396,2900.0,0.2888742162293556,-0H 45M,88.5,5.8
608337,SL,708,35.8,4.936158192090396,2083.0,0.2870325470429563,-1H 15M,84.9,5.0
607644,CH,708,35.8,4.936158192090396,2399.0,0.9896741898374272,+0H 15M,84.9,21.4
506433,SL,708,35.8,4.936158192090396,2786.0,0.5404752601201549,+0H 45M,81.9,16.3
593958,CH,708,35.8,4.936158192090396,1879.0,0.8978368866446459,-0H 45M,85.3,18.3
647315,SI,708,35.8,4.936158192090396,2146.0,0.8164670640760847,+1H 00M,95.4,18.0
656756,CH,708,35.8,4.936158192090396,1757.0,0.995882980608609,+0H 15M,83.2,16.8
680686,FF,708,35.8,4.936158192090396,2254.0,0.9951179121560282, 0H 00M,94.6,19.9
573186,SL,708,35.8,4.936158192090396,2683.0,0.5293188975576454,+1H 00M,85.0,12.3
489334,SI,708,35.8,4.936158192090396,2121.0,0.9232185097617134,+0H 30M,92.2,18.2
642397,SI,708,35.8,4.936158192090396,2425.0,0.8508293555074552,-0H 45M,97.3,18.1
650895,SL,708,35.8,4.936158192090396,2219.0,0.1363384946272731,-1H 15M,86.2,4.8
642207,CH,708,35.8,4.936158192090396,2862.0,0.8023483871457444,+0H 15M,84.0,19.6
622253,SI,708,35.8,4.936158192090396,1919.0,0.9246228609007804,+1H 00M,93.9,17.4
642547,SL,708,35.8,4.936158192090396,2421.0,0.5379499860279402, 0H 00M,80.4,8.6
614179,FF,708,35.8,4.936158192090396,2347.0,0.9194547731335642, 0H 00M,96.7,18.8
445276,FC,708,35.8,4.936158192090396,2561.0,0.7077343723850759,-0H 30M,90.9,15.3
621242,FF,708,35.8,4.936158192090396,2376.0,0.9754103413312768, 0H 00M,97.7,19.7
642092,SI,708,35.8,4.936158192090396,2273.0,0.861368814999589,+0H 45M,93.3,16.2
657277,SL,708,35.8,4.936158192090396,2712.0,0.5330566334421865,+0H 45M,81.4,13.1
676477,SI,708,35.8,4.936158192090396,2093.0,0.9793453211643982,+0H 30M,95.9,19.9
518617,FF,708,35.8,4.936158192090396,2223.0,0.9723574241620628,+0H 15M,95.0,18.6
592761,SL,708,35.8,4.936158192090396,2525.0,0.1857830458401398,+1H 15M,83.5,4.8
506433,FF,708,35.8,4.936158192090396,2592.0,0.8924164256749093, 0H 00M,95.9,18.9
452657,FC,708,35.8,4.936158192090396,2365.0,0.5862353464194556,+1H 00M,87.4,10.0
608723,FF,708,35.8,4.936158192090396,2244.0,0.8868279021302815,-0H 15M,92.0,17.2
656756,CU,708,35.8,4.936158192090396,2279.0,0.4040844181417619,+0H 45M,80.5,5.4
623352,SI,708,35.8,4.936158192090396,2038.0,0.9776541523316792,+0H 15M,94.6,19.5
607074,SL,708,35.8,4.936158192090396,2404.0,0.297855160479418,+0H 15M,83.4,9.6
670950,FF,708,35.8,4.936158192090396,2155.0,0.9941371932032158, 0H 00M,90.5,20.1
544727,SI,708,35.8,4.936158192090396,2185.0,0.8832633682962716,+1H 00M,96.4,18.8
660623,FF,708,35.8,4.936158192090396,2058.0,0.9952840495195778,-0H 15M,94.9,18.0
643511,FF,708,35.8,4.936158192090396,1848.0,0.8226075063917334,+1H 00M,82.3,15.7
571927,CH,708,35.8,4.936158192090396,2278.0,0.8536772631878146,-0H 15M,84.8,17.2
641755,SL,708,35.8,4.936158192090396,2597.0,0.2301120384630617,-1H 15M,89.5,4.2
641835,SI,708,35.8,4.936158192090396,2055.0,0.9351717152662156,-0H 45M,94.0,19.5
605397,FF,708,35.8,4.936158192090396,2449.0,0.716849630832779,-0H 45M,92.6,13.2
642528,SI,708,35.8,4.936158192090396,2328.0,0.8641431861803135,+0H 45M,96.2,19.4
669432,CH,708,35.8,4.936158192090396,1456.0,0.91188591582031,-0H 45M,84.3,16.0
641302,FC,708,35.8,4.936158192090396,2311.0,0.4302471711276576,+1H 15M,86.0,6.9
601713,SL,708,35.8,4.936158192090396,2355.0,0.4065467963416176,-1H 00M,85.4,7.3
543339,FF,708,35.8,4.936158192090396,2348.0,0.9773585158501092,-0H 15M,96.5,19.3
608344,CH,708,35.8,4.936158192090396,1643.0,0.9896908817267224,-0H 15M,84.7,15.0
605400,CH,708,35.8,4.936158192090396,1504.0,0.9910201126326952,+0H 30M,84.9,15.5
676051,FF,708,35.8,4.936158192090396,2357.0,0.9856118718441726,+0H 15M,97.6,19.3
607481,SI,708,35.8,4.936158192090396,1983.0,0.790092377907328,-1H 15M,95.6,14.9
676979,FF,708,35.8,4.936158192090396,2491.0,0.9454921570250018, 0H 00M,100.2,18.5
622250,FF,708,35.8,4.936158192090396,2299.0,0.9140562766599776,-0H 15M,95.9,17.6
666159,FF,708,35.8,4.936158192090396,2054.0,0.9107892833434644,-0H 30M,93.5,16.5
518886,FF,708,35.8,4.936158192090396,2269.0,0.9427398498199052,-0H 15M,96.9,17.5
615698,FC,708,35.8,4.936158192090396,2207.0,0.3643207739433059,-1H 30M,88.4,6.1
502171,FS,708,35.8,4.936158192090396,1610.0,0.7985563020507523,+1H 00M,86.9,13.6
502202,FF,708,35.8,4.936158192090396,2483.0,0.8888559259530638, 0H 00M,92.5,18.3
669373,SL,708,35.8,4.936158192090396,2301.0,0.2012787653563179,+2H 00M,86.1,4.1
489265,SL,708,35.8,4.936158192090396,2912.0,0.5580805896476173,+0H 45M,75.9,18.3
670912,FF,708,35.8,4.936158192090396,2277.0,0.707452676032968,+0H 15M,94.8,11.0
608379,CH,708,35.8,4.936158192090396,1541.0,0.9078876542269392,+0H 15M,86.9,15.8
554430,SI,708,35.8,4.936158192090396,2199.0,0.882444631240901,+0H 45M,96.6,19.0
664208,FF,708,35.8,4.936158192090396,2481.0,0.7240397449317614,-0H 45M,93.5,12.9
641793,FF,708,35.8,4.936158192090396,2131.0,0.9554364162295924,-0H 15M,93.9,18.4
425844,CH,708,35.8,4.936158192090396,1669.0,0.816991314693536,+1H 00M,86.2,14.3
593833,FC,708,35.8,4.936158192090396,2467.0,0.608361948309911,-0H 45M,91.1,12.6
501985,SL,708,35.8,4.936158192090396,2795.0,0.2489778070982635,+1H 15M,85.6,6.7
605483,SL,708,35.8,4.936158192090396,2463.0,0.3138310312040997,+1H 15M,87.2,5.1
675921,FF,708,35.8,4.936158192090396,2346.0,0.985400927446247, 0H 00M,94.0,20.2
592390,FF,708,35.8,4.936158192090396,2510.0,0.9104013819902466,-0H 15M,93.9,19.7
621295,FF,708,35.8,4.936158192090396,2221.0,0.9581165020626682,-0H 15M,92.9,18.7
547973,FF,708,35.8,4.936158192090396,2451.0,0.8984333851953988,+0H 15M,97.8,18.8
491624,CH,708,35.8,4.936158192090396,1752.0,0.7493913071480307,+0H 45M,77.9,13.3
605130,SL,708,35.8,4.936158192090396,2399.0,0.5092336830402366,-0H 45M,83.5,9.1
656756,SI,708,35.8,4.936158192090396,2175.0,0.9031235447150746,-0H 45M,92.5,19.2
607200,CU,708,35.8,4.936158192090396,2275.0,0.6267923105723071,+0H 15M,79.5,13.4
592426,SL,708,35.8,4.936158192090396,2450.0,0.4363545288233853,-1H 00M,86.4,7.8
453268,SL,708,35.8,4.936158192090396,2807.0,0.3698464900983848,-1H 00M,87.5,6.7
677651,FC,708,35.8,4.936158192090396,2199.0,0.376497842925309,-1H 00M,85.6,6.7
608331,SL,708,35.8,4.936158192090396,2495.0,0.4395332122927581,-0H 45M,84.0,13.3
607200,FC,708,35.8,4.936158192090396,2033.0,0.4526030814386225,-1H 15M,88.7,6.7
592836,SI,708,35.8,4.936158192090396,2051.0,0.9614197472428933,+0H 45M,93.1,19.8
622491,SL,708,35.8,4.936158192090396,2471.0,0.1297785924266842,-1H 00M,86.8,2.2
